220             7       0.74457
221             7       0.76806
222             7       0.79279
223             7       0.82211
224             7       0.84685
225             7       0.87277
226             7       0.89758
227             7        0.9235
228             7       0.95178
229             7       0.97651
230    7    1
230    8    0
231             8       0.09314
232             8       0.18387
233             8       0.26278
234             8       0.33586
235             8       0.41771
236             8       0.48727
237             8       0.55663
238             8       0.62249
239             8       0.68835
240             8       0.75421
241             8       0.82007
242             8       0.88593
243    8    1
243    9    0
244             9       0.04479
245             9       0.08958
246             9       0.13437
247             9       0.17916
248             9       0.22633
249             9       0.28223
250             9       0.34738
251             9       0.40328
252             9       0.45044
253             9       0.49761
254             9       0.54492
255             9       0.59208
256             9       0.63687
257             9       0.68404
258             9       0.72883
259             9       0.77839
260             9       0.82809
261             9       0.87526
262             9       0.92242
263    9    1
263   10    0
264            10        0.1237
265            10       0.22209
266            10        0.3009
267            10       0.37232
268            10       0.44373
269            10       0.51515
270            10       0.58657
271            10       0.66538
272            10       0.74463
273            10        0.8302
274            10       0.92858
275   10    1
275   11    0
276            11       0.04519
277            11       0.07775
278            11       0.10661
279            11       0.13408
280            11       0.16017
281            11       0.18764
282            11       0.21651
283            11       0.24907
284            11       0.28696
285            11       0.31952
286            11       0.35641
287            11        0.3933
288            11        0.4302
289            11       0.46814
290            11       0.50603
291            11       0.55121
292            11        0.5891
293            11       0.62599
294            11       0.66387
295            11       0.70077
296            11       0.73865
297            11        0.7766
298            11       0.81349
299            11       0.85144
300            11       0.88932
301            11       0.92621
302            11       0.96311
303   11    1
303   12    0
304            12       0.17871
305            12       0.31177
306            12       0.46388
307            12       0.64259
308            12       0.82129
309   12    1
309   13    0
310            13        0.0279
311            13       0.06207
312            13       0.09295
313            13        0.1216
314            13        0.1495
315            13        0.1774
316            13       0.20531
317            13       0.23321
318            13       0.26111
319            13       0.28976
320            13       0.31766
321            13       0.34557
322            13       0.37422
323            13       0.40287
324            13       0.43077
325            13       0.45947
326            13       0.48812
327            13       0.52229
328            13       0.55646
329            13       0.58734
330            13       0.61442
331            13       0.64151
332            13       0.66869
333            13       0.69577
334            13       0.72286
335            13       0.74469
336            13       0.76546
337            13       0.78724
338            13       0.81099
339            13       0.83473
340            13       0.85837
341            13       0.88212
342            13       0.91002
343            13       0.93793
344            13       0.96583
345   13    1
345   14    0
346            14       0.04671
347            14       0.09343
348            14       0.14014
349            14       0.18811
350            14       0.23616
351            14       0.28413
352            14       0.33084
353            14       0.37207
354            14       0.41183
355            14       0.46352
356            14       0.50475
357            14       0.54121
358            14       0.58792
359            14       0.62768
360            14       0.66873
361            14       0.70539
362            14       0.74184
363            14       0.77662
364            14       0.81785
365            14        0.8544
366            14       0.89096
367            14       0.92574
368            14       0.96697
369   14    1
369   15    0
370            15       0.09296
371            15       0.16886
372            15       0.23347
373            15       0.28999
374            15        0.3465
375            15       0.40319
376            15       0.46242
377            15       0.52941
378            15        0.6134
379            15       0.68734
380            15       0.75164
381            15       0.80532
382            15       0.86487
383            15        0.9241
384   15    1
384   16    0
385            16       0.08843
386            16       0.14219
387            16       0.19612
388            16       0.24988
389            16       0.30094
390            16       0.35728
391            16       0.41393
392            16       0.47027
393            16       0.52404
394            16       0.57796
395            16       0.63173
396            16       0.68278
397            16       0.73384
398            16       0.78489
399            16       0.84123
400            16       0.91157
401   16    1
401   17    0
402            17       0.05292
403            17       0.10583
404            17       0.15875
405            17       0.21166
406            17       0.26458
407            17       0.31239
408            17       0.36007
409            17       0.40216
410            17       0.44029
411            17       0.47826
412            17       0.51647
413            17       0.56084
414            17        0.6052
415            17       0.64964
416            17       0.69732
417            17       0.74513
418            17       0.79805
419            17       0.85096
420            17       0.90388
421            17       0.95679
422   17    1
422   18    0
423   18    1
423   19    0
424            19       0.03052
425            19        0.0834
426            19       0.13627
427            19       0.17832
428            19         0.212
429            19       0.24569
430            19       0.28387
431            19       0.33151
432            19       0.36529
433            19       0.39906
434            19       0.42959
435            19       0.46752
436            19       0.50139
437            19       0.53508
438            19        0.5656
439            19       0.59775
440            19       0.62999
441            19       0.66051
442            19       0.69276
443            19        0.7249
444            19       0.75542
445            19       0.78595
446            19       0.81809
447            19       0.85619
448            19       0.90396
449            19       0.95683
450   19    1
450   20    0
451            20       0.04494
452            20       0.07089
453            20       0.09684
454            20       0.12416
455            20       0.15288
456            20       0.18159
457            20       0.21023
458            20       0.23894
459            20       0.27133
460            20       0.30256
461            20       0.33481
462            20       0.36726
463            20       0.40776
464            20       0.44445
465            20       0.48115
466            20       0.52165
467            20       0.55939
468            20       0.59988
469            20       0.64049
470            20       0.68543
471            20       0.72118
472            20       0.74981
473            20       0.77576
474            20       0.80171
475            20       0.83035
476            20        0.8628
477            20       0.89519
478            20       0.92382
479            20       0.95506
480   20    1
480   21    0
481            21       0.09121
482            21       0.23394
483            21       0.34777
484            21       0.45706
485            21       0.56684
486            21       0.69929
487            21       0.84202
488   21    1
488   22    0
489            22       0.02444
490            22       0.04653
491            22       0.06702
492            22       0.08698
493            22       0.10748
494            22         0.128
495            22        0.1485
496            22       0.16899
497            22       0.18952
498            22       0.21001
499            22       0.23051
500            22       0.25104
501            22         0.271
502            22       0.29152
503            22       0.31355
504            22       0.33407
505            22        0.3561
506            22       0.37606
507            22       0.39655
508            22       0.41599
509            22        0.4329
510            22       0.44856
511            22       0.46414
512            22         0.479
513            22        0.4939
514            22       0.50877
515            22       0.52363
516            22       0.53853
517            22       0.55339
518            22       0.56751
519            22       0.58308
520            22       0.60073
521            22       0.61835
522            22       0.63321
523            22       0.64732
524            22       0.66144
525            22        0.6763
526            22       0.69191
527            22       0.70949
528            22        0.7271
529            22       0.74472
530            22       0.76233
531            22       0.78283
532            22       0.80048
533            22       0.81802
534            22       0.83501
535            22       0.85497
536            22       0.87492
537            22       0.89542
538            22        0.9175
539            22       0.93959
540            22       0.96008
541            22       0.98004
542   22    1
542   23    0
543            23       0.09354
544            23       0.18467
545            23       0.25766
546            23       0.33066
547            23       0.41339
548            23       0.50945
549            23       0.59201
550            23       0.67439
551            23       0.74758
552            23       0.82684
553            23       0.90646
554   23    1
554   24    0
555   24    1
555   25    0
556   25    1
556   26    0
557            26        0.3798
558            26        0.6899
559   26    1
559   27    0
560            27        0.0944
561            27       0.18879
562            27       0.28572
563            27       0.38012
564            27       0.47451
565            27       0.57868
566            27       0.67577
567            27       0.77994
568            27       0.88439
569   27    1
569   28    0
570            28       0.09181
571            28       0.15561
572            28       0.21912
573            28       0.28528
574            28       0.35158
575            28       0.41508
576            28        0.4739
577            28       0.53239
578            28       0.59089
579            28        0.6497
580            28       0.71557
581            28       0.77156
582            28       0.82738
583            28       0.88319
584            28       0.94699
585   28    1
585   29    0
586            29       0.05207
587            29       0.10413
588            29       0.15118
589            29       0.19483
590            29       0.23849
591            29       0.28553
592            29        0.3376
593            29       0.37901
594            29       0.41218
595            29       0.44224
596            29        0.4723
597            29       0.50396
598            29       0.54148
599            29       0.57908
600            29       0.61225
601            29       0.64391
602            29       0.67566
603            29       0.70732
604            29       0.73738
605            29       0.76903
606            29       0.80078
607            29       0.83396
608            29       0.86571
609            29       0.89737
610            29       0.92743
611            29       0.95749
612   29    1
612   30    0
613            30       0.03375
614            30       0.06354
615            30       0.08867
616            30       0.11381
617            30       0.14029
618            30       0.16542
619            30       0.19055
620            30       0.21696
621            30       0.25421
622            30       0.28893
623            30       0.31871
624            30       0.34837
625            30       0.37486
626            30       0.40452
627            30       0.42973
628            30       0.45359
629            30       0.48338
630            30        0.5181
631            30       0.55276
632            30       0.58651
633            30       0.62026
634            30       0.65492
635            30       0.69227
636            30       0.72515
637            30       0.75481
638            30        0.7846
639            30       0.81445
640            30       0.84079
641            30       0.86465
642            30       0.88852
643            30       0.91239
644            30       0.93752
645            30       0.96625
646   30    1
646   31    0
647            31        0.0865
648            31       0.15529
649            31       0.21736
650            31        0.2673
651            31       0.32256
652            31        0.3725
653            31       0.42776
654            31       0.48287
655            31       0.55551
656            31       0.62803
657            31       0.70055
658            31        0.7787
659            31       0.85685
660            31       0.92937
661   31    1
661   32    0
662            32       0.12436
663            32       0.23672
664            32       0.34099
665            32       0.44253
666            32       0.54679
667            32       0.65123
668            32       0.76328
669            32       0.87564
670   32    1
670   33    0
671            33        0.0279
672            33        0.0558
673            33       0.08369
674            33       0.11159
675            33       0.13378
676            33        0.1538
677            33       0.17319
678            33       0.19329
679            33       0.21335
680            33       0.23346
681            33       0.25624
682            33       0.27963
683            33       0.30305
684            33       0.32819
685            33        0.3534
686            33        0.3786
687            33       0.40374
688            33       0.42389
689            33       0.44592
690            33       0.46379
691            33       0.48381
692            33       0.50082
693            33       0.51778
694            33       0.53389
695            33       0.55167
696            33       0.57386
697            33       0.59605
698            33       0.61382
699            33       0.62993
700            33       0.64603
701            33         0.663
702            33       0.68001
703            33       0.69931
704            33       0.71632
705            33       0.73562
706            33       0.75572
707            33       0.78093
708            33       0.80883
709            33       0.83222
710            33         0.855
711            33       0.88013
712            33       0.90356
713            33       0.92695
714            33       0.94473
715            33       0.96255
716            33       0.98265
717            33       0.99468
718   33    1
670   34    0
719            34       0.08508
720            34       0.18928
721            34       0.28342
722            34       0.37078
723            34       0.45586
724            34       0.54093
725            34        0.6283
726            34       0.70354
727            34       0.76993
728            34       0.83632
729            34       0.91156
730            34       0.97192
731   34    1
661   35    0
732            35       0.08299
733            35       0.20036
734            35       0.31773
735            35        0.4351
736            35       0.55563
737            35       0.65943
738            35       0.75102
739            35       0.83401
740            35       0.91701
741            35       0.97261
742   35    1
646   36    0
743            36       0.16815
744            36       0.37409
745            36       0.58003
746            36       0.78598
747            36       0.90527
748            36       0.96076
749   36    1
612   37    0
750            37       0.08683
751            37       0.17366
752            37       0.26509
753            37       0.35653
754            37        0.4388
755            37       0.53462
756            37       0.62145
757            37       0.70828
758            37        0.8041
759            37       0.90045
760            37       0.97135
761   37    1
585   38    0
762            38       0.05318
763            38       0.10918
764            38       0.17319
765            38       0.25041
766            38       0.31693
767            38       0.37561
768            38       0.43161
769            38       0.49562
770            38       0.57284
771            38       0.65606
772            38       0.72932
773            38        0.7954
774            38        0.8514
775            38       0.91792
776            38       0.95763
777            38       0.98245
778   38    1
569   39    0
779            39       0.06818
780            39       0.13636
781            39       0.20637
782            39       0.26668
783            39       0.32444
784            39       0.37794
785            39       0.44388
786            39       0.50192
787            39        0.5701
788            39       0.64011
789            39       0.70829
790            39        0.7783
791            39       0.84648
792            39        0.9165
793   39    1
793   40    0
794   40    1
794   41    0
795            41       0.09399
796            41       0.18797
797            41       0.28448
798            41       0.38115
799            41       0.47513
800            41        0.5718
801            41       0.66578
802            41       0.76978
803            41       0.88489
804   41    1
804   42    0
805            42       0.06578
806            42       0.11949
807            42        0.1732
808            42       0.22835
809            42       0.28359
810            42       0.34286
811            42       0.40229
812            42       0.45461
813            42       0.50181
814            42       0.54384
815            42       0.58586
816            42       0.62586
817            42       0.66383
818            42       0.70181
819            42       0.73979
820            42        0.7817
821            42       0.82182
822            42       0.86732
823            42       0.91462
824            42       0.96202
825   42    1
825   43    0
826            43       0.07015
827            43        0.1189
828            43       0.16923
829            43       0.20973
830            43       0.25454
831            43        0.3052
832            43        0.3457
833            43       0.40129
834            43       0.49191
835            43       0.58247
836            43       0.66243
837            43       0.71096
838            43       0.75373
839            43       0.79423
840            43       0.83701
841            43       0.88553
842            43       0.93608
843            43       0.97685
844   43    1
825   44    0
845            44       0.07491
846            44       0.15757
847            44       0.24069
848            44       0.33378
849            44       0.42395
850            44       0.51412
851            44         0.593
852            44       0.67188
853            44         0.751
854            44       0.82988
855            44       0.90876
856            44       0.96504
857   44    1
804   45    0
858            45       0.21986
859            45       0.43972
860            45       0.65958
861            45       0.82329
862            45       0.92745
863   45    1
794   46    0
864            46       0.01401
865            46       0.03592
866            46       0.05626
867            46        0.0766
868            46       0.09698
869            46       0.11446
870            46       0.12921
871            46       0.14396
872            46       0.15875
873            46       0.17421
874            46       0.19107
875            46       0.21141
876            46       0.22893
877            46       0.24633
878            46       0.26319
879            46       0.28353
880            46       0.30105
881            46       0.32021
882            46       0.33575
883            46       0.35316
884            46       0.37002
885            46       0.38983
886            46       0.41017
887            46       0.43054
888            46        0.4524
889            46       0.47221
890            46       0.49255
891            46       0.51446
892            46       0.53187
893            46       0.54666
894            46       0.56067
895            46       0.57546
896            46       0.59096
897            46       0.60642
898            46       0.62394
899            46       0.63869
900            46       0.65617
901            46       0.67547
902            46       0.69527
903            46       0.71719
904            46       0.74145
905            46       0.76571
906            46       0.78997
907            46       0.81423
908            46       0.83615
909            46       0.85596
910            46       0.87633
911            46       0.89819
912            46       0.92011
913            46       0.94437
914            46       0.96366
915            46       0.98044
916            46       0.99199
917   46    1
793   47    0
918            47       0.08383
919            47       0.18651
920            47       0.28918
921            47       0.37527
922            47       0.46135
923            47       0.54744
924            47       0.63352
925            47       0.73619
926            47       0.82228
927            47        0.9085
928            47       0.95277
929            47       0.98044
930   47    1
559   48    0
931            48       0.12147
932            48       0.21808
933            48       0.29547
934            48       0.36933
935            48       0.45686
936            48       0.55604
937            48       0.65788
938            48       0.77935
939            48       0.90082
940   48    1
940   49    0
941            49       0.18675
942            49       0.32132
943            49       0.46933
944            49        0.6042
945            49       0.71774
946            49       0.84752
947   49    1
947   50    0
948   50    1
948   51    0
949            51       0.17421
950            51       0.34835
951            51        0.5225
952            51       0.67984
953            51       0.82585
954   51    1
954   52    0
955            52       0.04111
956            52       0.09145
957            52       0.13694
958            52       0.18231
959            52       0.22779
960            52       0.27328
961            52       0.31549
962            52        0.3566
963            52       0.39771
964            52       0.43882
965            52       0.48103
966            52       0.52107
967            52       0.56218
968            52       0.60329
969            52        0.6455
970            52       0.69099
971            52       0.73635
972            52       0.77863
973            52       0.82085
974            52       0.86195
975            52       0.90417
976            52       0.94965
977   52    1
977   53    0
978   53    1
978   54    0
979   54    1
979   55    0
980   55    1
980   56    0
981            56       0.18016
982            56       0.40082
983            56       0.62147
984            56       0.80647
985            56       0.92718
986   56    1
980   57    0
987            57       0.24055
988            57       0.43187
989            57       0.62185
990            57       0.78902
991            57       0.92062
992   57    1
979   58    0
993            58       0.14863
994            58       0.33067
995            58       0.51271
996            58       0.66534
997            58       0.81796
998            58       0.93993
999   58    1
978   59    0
1000             59        0.06919
1001             59        0.16966
1002             59         0.2675
1003             59        0.36798
1004             59        0.46582
1005             59        0.56629
1006             59        0.67456
1007             59        0.78283
1008             59        0.89081
1009             59        0.96045
1010    59     1
977   60    0
1011             60        0.08597
1012             60        0.21082
1013             60        0.33587
1014             60        0.47004
1015             60        0.57734
1016             60        0.70219
1017             60        0.85109
1018             60        0.95086
1019    60     1
954   61    0
1020             61        0.02433
1021             61        0.04867
1022             61        0.07014
1023             61        0.09376
1024             61         0.1181
1025             61        0.13962
1026             61        0.15774
1027             61        0.17912
1028             61        0.20064
1029             61        0.22426
1030             61        0.24788
1031             61         0.2694
1032             61        0.29079
1033             61         0.3115
1034             61        0.33583
1035             61        0.36017
1036             61         0.3845
1037             61        0.40949
1038             61        0.43641
1039             61        0.46621
1040             61        0.49602
1041             61        0.52582
1042             61        0.55562
1043             61        0.58061
1044             61        0.60564
1045             61        0.62716
1046             61        0.64528
1047             61        0.66426
1048             61        0.68574
1049             61        0.71267
1050             61        0.74247
1051             61        0.77227
1052             61         0.7992
1053             61        0.82353
1054             61        0.84786
1055             61        0.87285
1056             61        0.90265
1057             61        0.93245
1058             61        0.95616
1059             61        0.97336
1060             61        0.98629
1061             61        0.99432
1062    61     1
948   62    0
1063             62        0.17879
1064             62        0.39765
1065             62        0.61651
1066             62        0.81425
1067             62        0.94103
1068    62     1
947   63    0
1069             63        0.14184
1070             63        0.36381
1071             63        0.58518
1072             63        0.79149
1073             63         0.9338
1074    63     1
940   64    0
1075             64        0.20376
1076             64        0.41299
1077             64        0.61674
1078             64        0.81453
1079             64        0.93276
1080    64     1
556   65    0
1081    65     1
1081    66     0
1082             66        0.09563
1083             66        0.26125
1084             66         0.4109
1085             66        0.56014
1086             66        0.70978
1087             66        0.85943
1088             66        0.95537
1089    66     1
1081    67     0
1090             67        0.10361
1091             67        0.28289
1092             67        0.46217
1093             67        0.64144
1094             67        0.82072
1095             67        0.94084
1096    67     1
555   68    0
1097             68        0.16667
1098             68        0.33333
1099             68            0.5
1100             68        0.66667
1101             68        0.83333
1102             68          0.945
1103    68     1
554   69    0
1104    69     1
1104    70     0
1105             70        0.13976
1106             70        0.27947
1107             70        0.41919
1108             70         0.5589
1109             70        0.67003
1110             70        0.78037
1111             70        0.87746
1112             70        0.95389
1113    70     1
1104    71     0
1114             71         0.0913
1115             71        0.24927
1116             71        0.40725
1117             71        0.56522
1118             71        0.72319
1119             71        0.86592
1120             71        0.95743
1121    71     1
542   72    0
1122             72        0.05816
1123             72         0.1589
1124             72        0.25964
1125             72        0.33977
1126             72        0.40102
1127             72        0.46245
1128             72        0.53214
1129             72        0.60473
1130             72        0.69575
1131             72        0.77588
1132             72        0.84816
1133             72        0.91817
1134             72        0.96161
1135             72        0.98081
1136    72     1
488   73    0
1137             73        0.06582
1138             73        0.13512
1139             73        0.21727
1140             73        0.29649
1141             73        0.37847
1142             73        0.46061
1143             73        0.57461
1144             73        0.64724
1145             73        0.71987
1146             73        0.83387
1147             73        0.92454
1148             73        0.97828
1149    73     1
480   74    0
1150             74        0.06171
1151             74        0.15131
1152             74        0.24788
1153             74        0.35475
1154             74        0.46163
1155             74        0.55819
1156             74        0.63521
1157             74        0.70019
1158             74        0.78519
1159             74         0.8702
1160             74        0.93829
1161             74        0.97964
1162    74     1
450   75    0
1163             75        0.05075
1164             75        0.12445
1165             75        0.20388
1166             75         0.2833
1167             75          0.357
1168             75        0.41809
1169             75        0.47154
1170             75        0.52229
1171             75        0.57573
1172             75        0.63682
1173             75        0.71053
1174             75        0.76669
1175             75        0.82976
1176             75        0.89324
1177             75        0.94925
1178             75        0.98325
1179    75     1
423   76    0
1180             76        0.12794
1181             76        0.31373
1182             76        0.49466
1183             76        0.64866
1184             76        0.80195
1185             76        0.89807
1186             76        0.95778
1187    76     1
422   77    0
1188             77        0.04375
1189             77        0.08982
1190             77        0.13589
1191             77        0.18444
1192             77        0.23881
1193             77        0.30068
1194             77        0.36422
1195             77        0.43268
1196             77        0.49621
1197             77        0.55082
1198             77        0.60531
1199             77        0.65372
1200             77        0.69979
1201             77        0.74586
1202             77        0.80047
1203             77        0.86893
1204             77        0.93247
1205             77        0.96514
1206             77        0.98556
1207    77     1
401   78    0
1208             78        0.12602
1209             78        0.25203
1210             78        0.38144
1211             78        0.51104
1212             78        0.62226
1213             78        0.71609
1214             78        0.80993
1215             78        0.90404
1216             78        0.97059
1217    78     1
384   79    0
1218             79        0.02127
1219             79        0.04367
1220             79        0.07022
1221             79        0.10351
1222             79         0.1368
1223             79           0.17
1224             79        0.20329
1225             79        0.24014
1226             79        0.27343
1227             79        0.30263
1228             79        0.32617
1229             79        0.35166
1230             79        0.37821
1231             79        0.40915
1232             79        0.44235
1233             79        0.46895
1234             79        0.49539
1235             79        0.52194
1236             79        0.54855
1237             79        0.57499
1238             79        0.60059
1239             79         0.6262
1240             79        0.65264
1241             79        0.67624
1242             79        0.69971
1243             79        0.72319
1244             79        0.74679
1245             79        0.77027
1246             79        0.79154
1247             79        0.81394
1248             79        0.83955
1249             79         0.8661
1250             79        0.88964
1251             79        0.91608
1252             79        0.93968
1253             79        0.96315
1254    79     1
1254    80     0
1255             80        0.06088
1256             80        0.12176
1257             80        0.17358
1258             80        0.21892
1259             80        0.26643
1260             80        0.31419
1261             80         0.3677
1262             80        0.41533
1263             80        0.46691
1264             80        0.52076
1265             80        0.58164
1266             80        0.63538
1267             80        0.68696
1268             80        0.73243
1269             80        0.77776
1270             80        0.82081
1271             80        0.86615
1272             80        0.91162
1273             80        0.95695
1274    80     1
1274    81     0
1275             81        0.08943
1276             81        0.17022
1277             81        0.23466
1278             81        0.29164
1279             81        0.35608
1280             81        0.43118
1281             81        0.49562
1282             81        0.54999
1283             81        0.60436
1284             81        0.65889
1285             81        0.72075
1286             81        0.77528
1287             81        0.83945
1288             81        0.91057
1289    81     1
1289    82     0
1290             82        0.08772
1291             82        0.14868
1292             82        0.21163
1293             82         0.2814
1294             82        0.36044
1295             82        0.43969
1296             82        0.51895
1297             82         0.5982
1298             82        0.67175
1299             82         0.7453
1300             82        0.82456
1301             82        0.91228
1302    82     1
1302    83     0
1303             83        0.04821
1304             83        0.09643
1305             83        0.14464
1306             83        0.19286
1307             83        0.23642
1308             83        0.27986
1309             83        0.32342
1310             83        0.37163
1311             83        0.41985
1312             83        0.46341
1313             83        0.50383
1314             83         0.5432
1315             83        0.58362
1316             83        0.62719
1317             83        0.67075
1318             83        0.71117
1319             83        0.74468
1320             83         0.7754
1321             83         0.8048
1322             83        0.83815
1323             83        0.87166
1324             83        0.91102
1325             83        0.95145
1326             83        0.97782
1327             83        0.99081
1328    83     1
1302    84     0
1329             84        0.03861
1330             84        0.10549
1331             84        0.17237
1332             84        0.23279
1333             84        0.28886
1334             84        0.33706
1335             84        0.39006
1336             84        0.44622
1337             84        0.50229
1338             84         0.5569
1339             84         0.6115
1340             84        0.65798
1341             84        0.69864
1342             84         0.7393
1343             84        0.78749
1344             84        0.83397
1345             84        0.87658
1346             84        0.93265
1347             84        0.96924
1348             84        0.98726
1349    84     1
1289    85     0
1350             85        0.33333
1351             85        0.66667
1352    85     1
1352    86     0
1353             86        0.06046
1354             86        0.12091
1355             86          0.183
1356             86        0.24518
1357             86        0.29853
1358             86        0.34975
1359             86        0.40121
1360             86        0.45267
1361             86        0.49769
1362             86        0.54044
1363             86        0.58546
1364             86        0.63061
1365             86        0.67563
1366             86        0.71838
1367             86        0.76555
1368             86        0.81299
1369             86        0.86016
1370             86        0.90291
1371             86        0.94793
1372             86        0.98005
1373    86     1
1352    87     0
1374             87        0.09758
1375             87        0.21708
1376             87        0.33659
1377             87        0.43164
1378             87        0.50779
1379             87        0.57678
1380             87        0.64944
1381             87        0.72232
1382             87        0.80499
1383             87         0.8911
1384             87        0.96056
1385    87     1
1274    88     0
1386             88        0.14474
1387             88        0.26793
1388             88         0.3757
1389             88        0.48347
1390             88        0.61121
